input_cov001, -7.1054273576010019e-15
input_cov002, 0.76689460646919017
input_cov003, 1.3398627210476715
input_cov004, 1.1507370360433917
input_cov005, 0.95624725092757501
input_cov006, 0.83741060515629862
input_cov007, 1.2276920466510575
input_cov008, 1.1740794019052796
input_cov009, 0.88119373145325675
input_cov010, 1.0040975853481431
input_cov011, 1.1192337521957505
input_cov012, 1.1522459808253611
input_cov013, 0.73657234014990003
input_cov014, 0.53367727070025595
input_cov015, 0.85529748135907724
input_cov016, 1.0199728297100528
input_cov017, 0.9802284010897413
input_cov018, 1.0067605835228051
input_cov019, 1.4105690211128614
input_cov020, 1.2606539564790857
input_cov021, 0.74231334738142607
